0,sentences
00:22:19 - 00:22:35 (15 sec),"It's a hoax. It's a disgrace, and it should never be allowed to happen again. A hoax. Just recently, as an example, Senator Richard Burr, from the great State of North Carolina. He's chairman of the Senate Intelligence Committee and they've been investigating this Russia hoax for two years. [Audience Boos] Think of it. They've interviewed over 200 people."
00:22:35 - 00:22:55 (20 sec),"They've studied hundreds of thousands of documents and pages and Richard just announced that they found no collusion between Donald Trump and Russia collusion. The fact is, that the real collusion was between Hillary and the Democrats and the other side with Russia, that's where the collusion is. That's where the collusion is. [Audience chants Lock her up] That's starting to make a lot more sense."
00:22:55 - 00:24:44 (109 sec),"But that's where the collusion is, with the Democrats, and with Russia, and with others. And by the way, there's also collusion between the Democrats and the fake news right here. [Audience Boos] And they know it better than anybody. Too many Democrats are focused on tearing down their opposition instead of building up our country."
00:24:44 - 00:25:27 (43 sec),"They're trying to impose some of the most extreme measures and policies ever put forward by our Congress. And by the way, I don't think anybody in this room wants to pay 70, 80, 90 and 95 percent tax. Does anybody want to pay a 90 percent tax? [Audience Boos] You know, you look at what we've done with jobs, what we've done with the economy, how low your taxes are, the lowest they've been almost from the beginning, who the hell wants to change what we're doing now?"
00:25:27 - 00:25:52 (25 sec),"We are a hot, hot country. Last week they introduced a massive government takeover that would destroy our incredible economic gains. They introduced the so-called Green New Deal. [Audience Boos] It sounds like a high school term paper that got a low mark. [Audience laughs] It would shut down American energy, which I don't think the people in Texas are going to be happy with that. [Audience Boos]"
00:25:52 - 00:26:14 (22 sec),"It would shut down a little thing called air travel. [Audience Boos] How do you take a train to Europe? [Audience laughs] You know, this -- this crazy senator from Hawaii, they said, ""Do you like it?"" ""Yes, I like it very much."" Oh, really, how are we getting to Hawaii on a train? [Audience laughs] She didn't think about that one but she's thinking about it. She'll figure it out."
00:26:14 - 00:26:42 (27 sec),"They want to take away your car, reduce the value of your home, and put millions of Americans out of work, spend $100 trillion, which by the way, there's no such thing as $100 trillion, you have to spend $100 trillion -- And remember this, no other country except us is going to do it. That's a little problem, too."
00:26:42 - 00:27:17 (35 sec),"While the world's real polluters, like China, would get many of our companies and factories, they'd just move into China, move into other parts of the world. That's the way the system works. It's not going to happen folks. Don't worry, it's not going to happen. Not going to happen. $100 trillion. Let's spend $100 trillion."
00:27:17 - 00:27:46 (29 sec),"Let's rip down every building in New York City and rebuild it environmentally slightly better. To pave the way for socialism, Democrats are calling for massive tax hikes and the complete elimination of private health care. Many of us have private health care. That means you can stand on line for five days as you wait for a doctor that is not nearly as talented as your doctor."
00:27:46 - 00:28:10 (24 sec),"Remember? ""You can keep your doctor."" Remember that? 28 times, ""You can keep it."" That didn't happen. It turned out to be alive. Hey, where are the fact checkers? You know, some of the most dishonest people in media are the so-called fact checkers. 28 times, ""You can keep your doctor."" That didn't turn out to be what he said."
00:28:10 - 00:29:31 (81 sec),"They're coming for your money and they're coming for your freedom and it'll never happen and it won't even come close, folks. Democrats are also pushing extreme late-term abortion. [Audience Boos] Allowing children to be ripped from their mother's womb right up until the moment of birth. What's that all about?"
00:29:31 - 00:29:48 (18 sec),"So in Virginia, the governor, he's got a little publicity lately. [Audience laughs] I like it. It keeps us out of the papers. I like it. I'd like to find a few more guys like this one. He almost moon walked. His wife stopped him, ""Darling, that would be inappropriate."" I want to see somebody trying to imitate Michael Jackson in the moonwalk."
00:29:48 - 00:30:18 (30 sec),"This would not have been a good scene. His wife saved him, darling, this would be inappropriate."" I think she was right. But the governor stated that he would even allow a newborn baby to come out into the world and wrap the baby and make the baby comfortable. And then talk to the mother and talk to the father and then execute the baby."
