0,sentences
00:29:31 - 00:29:48 (17 sec),"Another success story in this world, in this great land of ours, is Arcadia Electric in Ridgewood, New York. That's right where I grew up -- right near where I grew up. Company president Steve Gianotti is with us. And, Steve, could you come up and tell us about that great success that you're experiencing, especially recently? Thank you, Steve."
00:29:48 - 00:29:49 (1 sec),"Good afternoon, everyone."
00:29:49 - 00:30:01 (12 sec),"First, I'd like to thank President Trump for his perseverance in helping us with his fiscal policy, which have enabled my company, Arcadia Electric, to bid on more work, and take on more jobs that we're able to do now because we have more coming that's available to us, more than ever before."
00:30:01 - 00:30:30 (29 sec),"And as a result of that, we have been able to keep our 120 people employed. But next year, we anticipate hiring 25 percent more hardworking union workers, middle-class workforce that will -- bring our company to approximately 150 employees, which we're very proud of. They work hard. They're the safest, hardest, union workers. And their professional abilities is what makes us successful."
00:30:30 - 00:31:02 (33 sec),"And for that I have to, again, thank the President of the United States for his perseverance and for enabling us to get this work and to change the regulatory policies that he's been doing -- that he spoke of earlier. This is all helpful to us. So, President Trump, thank you very much."
00:31:02 - 00:31:04 (2 sec),"Thanks. Thank you, Steve. Great job."
00:31:04 - 00:31:30 (26 sec),"We want to give every citizen the opportunity to achieve their American Dream. That's why we're committed to expanding apprenticeships, and on-the-job-training, and vocational education -- you know, a word that you don't hear that much. I'm bringing it back. Because when I was growing up -- I had so many vocational schools, and you don't hear that anymore."
00:31:30 - 00:31:58 (28 sec),"You hear ""junior college."" You hear all sorts of names, but the vocational is what I understood and that's what I like. And I had people that went to school with me, and, in some cases, they weren't great students. But they could take apart an engine blindfolded, put it back together 15 different ways. They were so much more talented than the ""A"" student. We would have been ""D"" students. And that's what they want to do, and that's what they love, and it's called ""vocational."" So we're bringing that word back a lot."
00:31:58 - 00:32:22 (24 sec),"But you have tremendously talented people that are, frankly, making a tremendous living -- making a lot of money. And we love those people. They're very special, so we're bringing back the word ""vocational."" And we're bringing it back strong."
00:32:22 - 00:32:41 (19 sec),"My administration is making a historic investment in workforce development. We established the National Council on the American Worker, and I recently signed a bill to provide more than $1 billion annually for vocational education."
00:32:41 - 00:33:08 (27 sec),"Employers all across the country are signing our Pledge to America's Workers, expanding job opportunities for more than 4.2 million Americans. And that number is soon going to reach 10 million Americans, including 60,000 Americans who will have access to apprenticeships and on-the-job training thanks to the National Electrical Contractors Association. Thank you, David. Thank you, David."
00:33:08 - 00:33:48 (40 sec),"And one of the countless Americans who has experienced the tremendous benefits of an apprenticeship is Liam Nickelaides -- a proud Air Force veteran, a National Guardsman, and a member of Philadelphia's own Local 98. Liam, please come up. Tell us your great story, please."
00:33:48 - 00:33:52 (4 sec),Yes. How is everybody doing today? [Laughter]
00:33:52 - 00:34:08 (16 sec),"So, as an apprentice, it's a pretty easy schedule. Mondays, you wake up at 4:20 in the morning. Tuesdays, you wake up at the same time, you give a speech in front of a couple thousand people and the President of the United States. [Laughter, Applause]"
00:34:08 - 00:34:08 (0 sec),That's great.
00:34:08 - 00:34:53 (44 sec),"For me, my apprenticeship experience has been a pretty good one. When I went to get a job with Local 98, as a member of the Air Force National Guard, I told them that there'd be a good chance that I'd be deploying pretty often. And I told them that during my interview. And I really thank God for the opportunity that they still gave me to get a job and to train me in their union."
00:34:53 - 00:35:21 (28 sec),"So, I thought that maybe it would be just words that I'd get from Local 98. That, yeah, they support the military, but I didn't really know if I could believe it. But I was able to deploy for three months -- short little deployment. And upon my return, I was able to get pushed right back into the education program with the Local 98. And I'm back working -- upon arrival, back in the United States. And tomorrow, I'm waking up at 4:20, and going back to work again. [Laughter, Applause]"
00:35:21 - 00:35:22 (1 sec),"So, thank you."
00:35:22 - 00:36:11 (49 sec),"Is he a natural? Huh? [Laughter, Applause] Thank you, Liam. Good luck with everything. Wow. That's so great. That's so great. They don't even seem nervous, you know? [Laughter] They come up here -- no notes, no nothing. I think it's great. Thank you very much."
00:36:11 - 00:36:40 (29 sec),"And I want to thank you to everyone here today for your investment in America's future, and for your devotion to the American worker. So important. Hardworking citizens like you who have always been the backbone of our nation will always be the most important factor in our nation. You make it grow, you make it work."
00:36:40 - 00:37:03 (23 sec),"You power our homes, you light up our skylines, and you make the glory of America shine for all the world to see. You take pride in your work, and America takes pride in all of you in this big, beautiful room."
00:37:03 - 00:37:30 (27 sec),"You pour out your hearts to earn a living, you create loving homes for your family, and you teach your children to cherish our values and to cherish our great American flag. Always."
00:37:30 - 00:37:50 (19 sec),"In a house not far from where we are today, Thomas Jefferson wrote the Declaration of Independence, and forever changed the course of human history. Today, we reaffirm our nation's founding truth: In America, the people govern."
00:37:50 - 00:38:03 (14 sec),"The men and women who go to work each day are not only powering our economy, they are powering our nation and they are powering our freedom."
00:38:03 - 00:38:33 (29 sec),"America will always be a nation of great builders. Because in America, we honor work. We honor grit. We honor craftsmanship. We honor the men and women who turn dreams into reality with their own two, beautiful hands. In America, we honor all of you."
00:38:33 - 00:39:01 (28 sec),"With cable, copper, wire, and steel, you are the ones lighting America's path forward. So important. So important. You may not even understand how important it is, what you do. You are the ones rebuilding this land that we love. You are the ones who are making America greater than ever before."
